CELLX,CELLY,CLAT,CLONG,CX,CY
17,-1928,-14.2345915,-169.8723765,13770,-1561680
18,-1928,-14.2345876,-169.8648692,14580,-1561680
19,-1928,-14.2345835,-169.857362,15390,-1561680
20,-1928,-14.2345791,-169.8498547,16200,-1561680
21,-1928,-14.2345745,-169.8423474,17010,-1561680
22,-1928,-14.2345697,-169.8348402,17820,-1561680
23,-1928,-14.2345647,-169.8273329,18630,-1561680
24,-1928,-14.2345594,-169.8198256,19440,-1561680
25,-1928,-14.2345539,-169.8123184,20250,-1561680
26,-1928,-14.2345482,-169.8048111,21060,-1561680
27,-1928,-14.2345423,-169.7973038,21870,-1561680
28,-1928,-14.2345362,-169.7897966,22680,-1561680
29,-1928,-14.2345298,-169.7822893,23490,-1561680
30,-1928,-14.2345232,-169.7747821,24300,-1561680
31,-1928,-14.2345164,-169.7672748,25110,-1561680
32,-1928,-14.2345093,-169.7597675,25920,-1561680
33,-1928,-14.234502,-169.7522603,26730,-1561680
34,-1928,-14.2344945,-169.744753,27540,-1561680
35,-1928,-14.2344868,-169.7372458,28350,-1561680
36,-1928,-14.2344789,-169.7297385,29160,-1561680
37,-1928,-14.2344707,-169.7222313,29970,-1561680
38,-1928,-14.2344623,-169.714724,30780,-1561680
39,-1928,-14.2344537,-169.7072167,31590,-1561680
40,-1928,-14.2344448,-169.6997095,32400,-1561680
41,-1928,-14.2344358,-169.6922022,33210,-1561680
42,-1928,-14.2344265,-169.684695,34020,-1561680
43,-1928,-14.234417,-169.6771877,34830,-1561680
44,-1928,-14.2344073,-169.6696805,35640,-1561680
45,-1928,-14.2343973,-169.6621732,36450,-1561680
46,-1928,-14.2343871,-169.654666,37260,-1561680
47,-1928,-14.2343767,-169.6471587,38070,-1561680
48,-1928,-14.2343661,-169.6396515,38880,-1561680
49,-1928,-14.2343552,-169.6321442,39690,-1561680
50,-1928,-14.2343441,-169.624637,40500,-1561680
51,-1928,-14.2343328,-169.6171297,41310,-1561680
52,-1928,-14.2343213,-169.6096225,42120,-1561680
53,-1928,-14.2343096,-169.6021152,42930,-1561680
54,-1928,-14.2342976,-169.594608,43740,-1561680
55,-1928,-14.2342854,-169.5871007,44550,-1561680
56,-1928,-14.234273,-169.5795935,45360,-1561680
57,-1928,-14.2342603,-169.5720862,46170,-1561680
58,-1928,-14.2342475,-169.564579,46980,-1561680
59,-1928,-14.2342344,-169.5570718,47790,-1561680
60,-1928,-14.2342211,-169.5495645,48600,-1561680
61,-1928,-14.2342075,-169.5420573,49410,-1561680
62,-1928,-14.2341937,-169.53455,50220,-1561680
63,-1928,-14.2341798,-169.5270428,51030,-1561680
64,-1928,-14.2341656,-169.5195356,51840,-1561680
65,-1928,-14.2341511,-169.5120283,52650,-1561680
66,-1928,-14.2341365,-169.5045211,53460,-1561680
67,-1928,-14.2341216,-169.4970138,54270,-1561680
68,-1928,-14.2341065,-169.4895066,55080,-1561680
69,-1928,-14.2340911,-169.4819994,55890,-1561680
70,-1928,-14.2340756,-169.4744921,56700,-1561680
71,-1928,-14.2340598,-169.4669849,57510,-1561680
72,-1928,-14.2340438,-169.4594777,58320,-1561680
73,-1928,-14.2340276,-169.4519704,59130,-1561680
74,-1928,-14.2340111,-169.4444632,59940,-1561680
75,-1928,-14.2339945,-169.436956,60750,-1561680
76,-1928,-14.2339776,-169.4294488,61560,-1561680
77,-1928,-14.2339604,-169.4219415,62370,-1561680
78,-1928,-14.2339431,-169.4144343,63180,-1561680
79,-1928,-14.2339255,-169.4069271,63990,-1561680
80,-1928,-14.2339077,-169.3994199,64800,-1561680
81,-1928,-14.2338897,-169.3919127,65610,-1561680
82,-1928,-14.2338715,-169.3844054,66420,-1561680
83,-1928,-14.233853,-169.3768982,67230,-1561680
84,-1928,-14.2338343,-169.369391,68040,-1561680
85,-1928,-14.2338154,-169.3618838,68850,-1561680
86,-1928,-14.2337963,-169.3543766,69660,-1561680
87,-1928,-14.2337769,-169.3468693,70470,-1561680
88,-1928,-14.2337573,-169.3393621,71280,-1561680
89,-1928,-14.2337375,-169.3318549,72090,-1561680
-113,-1927,-14.2258761,-170.8482918,-91530,-1560870
-112,-1927,-14.2259012,-170.8407849,-90720,-1560870
-111,-1927,-14.2259262,-170.8332779,-89910,-1560870
-110,-1927,-14.2259509,-170.825771,-89100,-1560870
-109,-1927,-14.2259754,-170.818264,-88290,-1560870
-108,-1927,-14.2259997,-170.8107571,-87480,-1560870
-107,-1927,-14.2260238,-170.8032501,-86670,-1560870
-106,-1927,-14.2260476,-170.7957431,-85860,-1560870
-105,-1927,-14.2260712,-170.7882362,-85050,-1560870
-104,-1927,-14.2260946,-170.7807292,-84240,-1560870
-103,-1927,-14.2261178,-170.7732223,-83430,-1560870
-102,-1927,-14.2261407,-170.7657153,-82620,-1560870
-101,-1927,-14.2261634,-170.7582083,-81810,-1560870
-100,-1927,-14.2261859,-170.7507014,-81000,-1560870
-99,-1927,-14.2262082,-170.7431944,-80190,-1560870
-98,-1927,-14.2262302,-170.7356874,-79380,-1560870
-97,-1927,-14.226252,-170.7281805,-78570,-1560870
-96,-1927,-14.2262736,-170.7206735,-77760,-1560870
-95,-1927,-14.226295,-170.7131665,-76950,-1560870
-94,-1927,-14.2263161,-170.7056595,-76140,-1560870
-93,-1927,-14.2263371,-170.6981526,-75330,-1560870
-92,-1927,-14.2263578,-170.6906456,-74520,-1560870
-91,-1927,-14.2263782,-170.6831386,-73710,-1560870
-90,-1927,-14.2263985,-170.6756316,-72900,-1560870
-89,-1927,-14.2264185,-170.6681246,-72090,-1560870
-88,-1927,-14.2264383,-170.6606177,-71280,-1560870
-87,-1927,-14.2264579,-170.6531107,-70470,-1560870
-86,-1927,-14.2264773,-170.6456037,-69660,-1560870
-85,-1927,-14.2264964,-170.6380967,-68850,-1560870
-84,-1927,-14.2265153,-170.6305897,-68040,-1560870
-83,-1927,-14.226534,-170.6230827,-67230,-1560870
-82,-1927,-14.2265525,-170.6155757,-66420,-1560870
-81,-1927,-14.2265707,-170.6080688,-65610,-1560870
-80,-1927,-14.2265887,-170.6005618,-64800,-1560870
-79,-1927,-14.2266065,-170.5930548,-63990,-1560870
-78,-1927,-14.2266241,-170.5855478,-63180,-1560870
-77,-1927,-14.2266414,-170.5780408,-62370,-1560870
-76,-1927,-14.2266585,-170.5705338,-61560,-1560870
-75,-1927,-14.2266754,-170.5630268,-60750,-1560870
-74,-1927,-14.2266921,-170.5555198,-59940,-1560870
-73,-1927,-14.2267086,-170.5480128,-59130,-1560870
-72,-1927,-14.2267248,-170.5405058,-58320,-1560870
-71,-1927,-14.2267408,-170.5329988,-57510,-1560870
-70,-1927,-14.2267566,-170.5254918,-56700,-1560870
-69,-1927,-14.2267721,-170.5179848,-55890,-1560870
-68,-1927,-14.2267874,-170.5104778,-55080,-1560870
-67,-1927,-14.2268026,-170.5029708,-54270,-1560870
-66,-1927,-14.2268174,-170.4954638,-53460,-1560870
-65,-1927,-14.2268321,-170.4879568,-52650,-1560870
-64,-1927,-14.2268465,-170.4804498,-51840,-1560870
-63,-1927,-14.2268607,-170.4729427,-51030,-1560870
-62,-1927,-14.2268747,-170.4654357,-50220,-1560870
-61,-1927,-14.2268885,-170.4579287,-49410,-1560870
-60,-1927,-14.226902,-170.4504217,-48600,-1560870
-59,-1927,-14.2269153,-170.4429147,-47790,-1560870
-58,-1927,-14.2269284,-170.4354077,-46980,-1560870
-57,-1927,-14.2269413,-170.4279007,-46170,-1560870
-56,-1927,-14.2269539,-170.4203937,-45360,-1560870
-55,-1927,-14.2269664,-170.4128866,-44550,-1560870
-54,-1927,-14.2269786,-170.4053796,-43740,-1560870
-53,-1927,-14.2269905,-170.3978726,-42930,-1560870
-52,-1927,-14.2270023,-170.3903656,-42120,-1560870
-51,-1927,-14.2270138,-170.3828586,-41310,-1560870
-50,-1927,-14.2270251,-170.3753516,-40500,-1560870
-49,-1927,-14.2270362,-170.3678445,-39690,-1560870
-48,-1927,-14.227047,-170.3603375,-38880,-1560870
-47,-1927,-14.2270577,-170.3528305,-38070,-1560870
-46,-1927,-14.2270681,-170.3453235,-37260,-1560870
-45,-1927,-14.2270783,-170.3378165,-36450,-1560870
-44,-1927,-14.2270882,-170.3303094,-35640,-1560870
-43,-1927,-14.227098,-170.3228024,-34830,-1560870
-42,-1927,-14.2271075,-170.3152954,-34020,-1560870
-41,-1927,-14.2271167,-170.3077884,-33210,-1560870
-40,-1927,-14.2271258,-170.3002813,-32400,-1560870
-39,-1927,-14.2271347,-170.2927743,-31590,-1560870
-38,-1927,-14.2271433,-170.2852673,-30780,-1560870
-37,-1927,-14.2271517,-170.2777603,-29970,-1560870
-36,-1927,-14.2271598,-170.2702532,-29160,-1560870
-35,-1927,-14.2271678,-170.2627462,-28350,-1560870
-34,-1927,-14.2271755,-170.2552392,-27540,-1560870
-33,-1927,-14.227183,-170.2477321,-26730,-1560870
-32,-1927,-14.2271903,-170.2402251,-25920,-1560870
-31,-1927,-14.2271973,-170.2327181,-25110,-1560870
-30,-1927,-14.2272041,-170.225211,-24300,-1560870
-29,-1927,-14.2272107,-170.217704,-23490,-1560870
-28,-1927,-14.2272171,-170.210197,-22680,-1560870
-27,-1927,-14.2272233,-170.20269,-21870,-1560870
-26,-1927,-14.2272292,-170.1951829,-21060,-1560870
-25,-1927,-14.2272349,-170.1876759,-20250,-1560870
-24,-1927,-14.2272404,-170.1801689,-19440,-1560870
-23,-1927,-14.2272457,-170.1726618,-18630,-1560870
-22,-1927,-14.2272507,-170.1651548,-17820,-1560870
-21,-1927,-14.2272555,-170.1576478,-17010,-1560870
-20,-1927,-14.2272601,-170.1501407,-16200,-1560870
-19,-1927,-14.2272645,-170.1426337,-15390,-1560870
-18,-1927,-14.2272686,-170.1351267,-14580,-1560870
-17,-1927,-14.2272725,-170.1276196,-13770,-1560870
-16,-1927,-14.2272762,-170.1201126,-12960,-1560870
-15,-1927,-14.2272797,-170.1126055,-12150,-1560870
-14,-1927,-14.2272829,-170.1050985,-11340,-1560870
-13,-1927,-14.2272859,-170.0975915,-10530,-1560870
-12,-1927,-14.2272887,-170.0900844,-9720,-1560870
-11,-1927,-14.2272913,-170.0825774,-8910,-1560870
-10,-1927,-14.2272937,-170.0750704,-8100,-1560870
-9,-1927,-14.2272958,-170.0675633,-7290,-1560870
-8,-1927,-14.2272977,-170.0600563,-6480,-1560870
-7,-1927,-14.2272994,-170.0525493,-5670,-1560870
-6,-1927,-14.2273008,-170.0450422,-4860,-1560870
-5,-1927,-14.227302,-170.0375352,-4050,-1560870
-4,-1927,-14.2273031,-170.0300281,-3240,-1560870
-3,-1927,-14.2273038,-170.0225211,-2430,-1560870
-2,-1927,-14.2273044,-170.0150141,-1620,-1560870
-1,-1927,-14.2273047,-170.007507,-810,-1560870
0,-1927,-14.2273048,-170,0,-1560870
1,-1927,-14.2273047,-169.992493,810,-1560870
2,-1927,-14.2273044,-169.9849859,1620,-1560870
3,-1927,-14.2273038,-169.9774789,2430,-1560870
4,-1927,-14.2273031,-169.9699719,3240,-1560870
5,-1927,-14.227302,-169.9624648,4050,-1560870
6,-1927,-14.2273008,-169.9549578,4860,-1560870
7,-1927,-14.2272994,-169.9474507,5670,-1560870
8,-1927,-14.2272977,-169.9399437,6480,-1560870
9,-1927,-14.2272958,-169.9324367,7290,-1560870
10,-1927,-14.2272937,-169.9249296,8100,-1560870
11,-1927,-14.2272913,-169.9174226,8910,-1560870
12,-1927,-14.2272887,-169.9099156,9720,-1560870
13,-1927,-14.2272859,-169.9024085,10530,-1560870
14,-1927,-14.2272829,-169.8949015,11340,-1560870
15,-1927,-14.2272797,-169.8873945,12150,-1560870
16,-1927,-14.2272762,-169.8798874,12960,-1560870
17,-1927,-14.2272725,-169.8723804,13770,-1560870
18,-1927,-14.2272686,-169.8648733,14580,-1560870
19,-1927,-14.2272645,-169.8573663,15390,-1560870
20,-1927,-14.2272601,-169.8498593,16200,-1560870
21,-1927,-14.2272555,-169.8423522,17010,-1560870
22,-1927,-14.2272507,-169.8348452,17820,-1560870
23,-1927,-14.2272457,-169.8273382,18630,-1560870
24,-1927,-14.2272404,-169.8198311,19440,-1560870
25,-1927,-14.2272349,-169.8123241,20250,-1560870
26,-1927,-14.2272292,-169.8048171,21060,-1560870
27,-1927,-14.2272233,-169.79731,21870,-1560870
28,-1927,-14.2272171,-169.789803,22680,-1560870
29,-1927,-14.2272107,-169.782296,23490,-1560870
30,-1927,-14.2272041,-169.774789,24300,-1560870
31,-1927,-14.2271973,-169.7672819,25110,-1560870
32,-1927,-14.2271903,-169.7597749,25920,-1560870
33,-1927,-14.227183,-169.7522679,26730,-1560870
34,-1927,-14.2271755,-169.7447608,27540,-1560870
35,-1927,-14.2271678,-169.7372538,28350,-1560870
36,-1927,-14.2271598,-169.7297468,29160,-1560870
37,-1927,-14.2271517,-169.7222397,29970,-1560870
38,-1927,-14.2271433,-169.7147327,30780,-1560870
39,-1927,-14.2271347,-169.7072257,31590,-1560870
40,-1927,-14.2271258,-169.6997187,32400,-1560870
41,-1927,-14.2271167,-169.6922116,33210,-1560870
42,-1927,-14.2271075,-169.6847046,34020,-1560870
43,-1927,-14.227098,-169.6771976,34830,-1560870
44,-1927,-14.2270882,-169.6696906,35640,-1560870
45,-1927,-14.2270783,-169.6621835,36450,-1560870
46,-1927,-14.2270681,-169.6546765,37260,-1560870
47,-1927,-14.2270577,-169.6471695,38070,-1560870
48,-1927,-14.227047,-169.6396625,38880,-1560870
49,-1927,-14.2270362,-169.6321555,39690,-1560870
50,-1927,-14.2270251,-169.6246484,40500,-1560870
51,-1927,-14.2270138,-169.6171414,41310,-1560870
52,-1927,-14.2270023,-169.6096344,42120,-1560870
53,-1927,-14.2269905,-169.6021274,42930,-1560870
54,-1927,-14.2269786,-169.5946204,43740,-1560870
55,-1927,-14.2269664,-169.5871134,44550,-1560870
56,-1927,-14.2269539,-169.5796063,45360,-1560870
57,-1927,-14.2269413,-169.5720993,46170,-1560870
58,-1927,-14.2269284,-169.5645923,46980,-1560870
59,-1927,-14.2269153,-169.5570853,47790,-1560870
60,-1927,-14.226902,-169.5495783,48600,-1560870
61,-1927,-14.2268885,-169.5420713,49410,-1560870
62,-1927,-14.2268747,-169.5345643,50220,-1560870
63,-1927,-14.2268607,-169.5270573,51030,-1560870
64,-1927,-14.2268465,-169.5195502,51840,-1560870
65,-1927,-14.2268321,-169.5120432,52650,-1560870
66,-1927,-14.2268174,-169.5045362,53460,-1560870
67,-1927,-14.2268026,-169.4970292,54270,-1560870
68,-1927,-14.2267874,-169.4895222,55080,-1560870
69,-1927,-14.2267721,-169.4820152,55890,-1560870
70,-1927,-14.2267566,-169.4745082,56700,-1560870
71,-1927,-14.2267408,-169.4670012,57510,-1560870
72,-1927,-14.2267248,-169.4594942,58320,-1560870
73,-1927,-14.2267086,-169.4519872,59130,-1560870
74,-1927,-14.2266921,-169.4444802,59940,-1560870
75,-1927,-14.2266754,-169.4369732,60750,-1560870
76,-1927,-14.2266585,-169.4294662,61560,-1560870
77,-1927,-14.2266414,-169.4219592,62370,-1560870
78,-1927,-14.2266241,-169.4144522,63180,-1560870
79,-1927,-14.2266065,-169.4069452,63990,-1560870
80,-1927,-14.2265887,-169.3994382,64800,-1560870
81,-1927,-14.2265707,-169.3919312,65610,-1560870
82,-1927,-14.2265525,-169.3844243,66420,-1560870
83,-1927,-14.226534,-169.3769173,67230,-1560870
84,-1927,-14.2265153,-169.3694103,68040,-1560870
85,-1927,-14.2264964,-169.3619033,68850,-1560870
86,-1927,-14.2264773,-169.3543963,69660,-1560870
87,-1927,-14.2264579,-169.3468893,70470,-1560870
88,-1927,-14.2264383,-169.3393823,71280,-1560870
89,-1927,-14.2264185,-169.3318754,72090,-1560870
-113,-1926,-14.2185571,-170.8482659,-91530,-1560060
-112,-1926,-14.2185823,-170.8407592,-90720,-1560060
-111,-1926,-14.2186072,-170.8332524,-89910,-1560060
-110,-1926,-14.2186319,-170.8257457,-89100,-1560060
-109,-1926,-14.2186564,-170.818239,-88290,-1560060
-108,-1926,-14.2186807,-170.8107323,-87480,-1560060
-107,-1926,-14.2187048,-170.8032255,-86670,-1560060
-106,-1926,-14.2187286,-170.7957188,-85860,-1560060
-105,-1926,-14.2187522,-170.7882121,-85050,-1560060
-104,-1926,-14.2187756,-170.7807053,-84240,-1560060
-103,-1926,-14.2187988,-170.7731986,-83430,-1560060
-102,-1926,-14.2188217,-170.7656919,-82620,-1560060
-101,-1926,-14.2188444,-170.7581851,-81810,-1560060
-100,-1926,-14.2188669,-170.7506784,-81000,-1560060
